+----------------------------------------------------+--------------------------------------------------------+
| ID                                                 | Tagged objects                                         |
| minecraft:logs                                     | byg:stripped_blue_enchanted_log                        |
| minecraft:logs                                     | byg:stripped_blue_enchanted_wood                       |
| minecraft:logs                                     | byg:stripped_cherry_log                                |
| minecraft:logs                                     | byg:stripped_cherry_wood                               |
| minecraft:logs                                     | byg:stripped_cika_log                                  |
| minecraft:logs                                     | byg:stripped_cika_wood                                 |
| minecraft:logs                                     | byg:stripped_cypress_log                               |
| minecraft:logs                                     | byg:stripped_cypress_wood                              |
| minecraft:logs                                     | byg:stripped_ebony_log                                 |
| minecraft:logs                                     | byg:stripped_ebony_wood                                |
| minecraft:logs                                     | byg:stripped_fir_log                                   |
| minecraft:logs                                     | byg:stripped_fir_wood                                  |
| minecraft:logs                                     | byg:stripped_green_enchanted_log                       |
| minecraft:logs                                     | byg:stripped_green_enchanted_wood                      |
| minecraft:logs                                     | byg:stripped_holly_log                                 |
| minecraft:logs                                     | byg:stripped_holly_wood                                |
| minecraft:logs                                     | byg:stripped_jacaranda_log                             |
| minecraft:logs                                     | byg:stripped_jacaranda_wood                            |
| minecraft:logs                                     | byg:stripped_mahogany_log                              |
| minecraft:logs                                     | byg:stripped_mahogany_wood                             |
| minecraft:logs                                     | byg:stripped_mangrove_log                              |
| minecraft:logs                                     | byg:stripped_mangrove_wood                             |
| minecraft:logs                                     | byg:stripped_maple_log                                 |
| minecraft:logs                                     | byg:stripped_maple_wood                                |
| minecraft:logs                                     | byg:stripped_palo_verde_log                            |
| minecraft:logs                                     | byg:stripped_palo_verde_wood                           |
| minecraft:logs                                     | byg:stripped_pine_log                                  |
| minecraft:logs                                     | byg:stripped_pine_wood                                 |
| minecraft:logs                                     | byg:stripped_rainbow_eucalyptus_log                    |
| minecraft:logs                                     | byg:stripped_rainbow_eucalyptus_wood                   |
| minecraft:logs                                     | byg:stripped_redwood_log                               |
| minecraft:logs                                     | byg:stripped_redwood_wood                              |
| minecraft:logs                                     | byg:stripped_skyris_log                                |
| minecraft:logs                                     | byg:stripped_skyris_wood                               |
| minecraft:logs                                     | byg:stripped_willow_log                                |
| minecraft:logs                                     | byg:stripped_willow_wood                               |
| minecraft:logs                                     | byg:stripped_witch_hazel_log                           |
| minecraft:logs                                     | byg:stripped_witch_hazel_wood                          |
| minecraft:logs                                     | byg:stripped_zelkova_log                               |
| minecraft:logs                                     | byg:stripped_zelkova_wood                              |
| minecraft:logs                                     | byg:willow_log                                         |
| minecraft:logs                                     | byg:willow_wood                                        |
| minecraft:logs                                     | byg:witch_hazel_log                                    |
| minecraft:logs                                     | byg:witch_hazel_wood                                   |
| minecraft:logs                                     | byg:zelkova_log                                        |
| minecraft:logs                                     | byg:zelkova_wood                                       |
| minecraft:logs                                     | explorercraft:ash_log                                  |
| minecraft:logs                                     | explorercraft:ash_stripped_log                         |
| minecraft:logs                                     | explorercraft:ash_stripped_wood                        |
| minecraft:logs                                     | explorercraft:ash_wood                                 |
| minecraft:logs                                     | explorercraft:bamboo_log                               |
| minecraft:logs                                     | explorercraft:cherry_log                               |
| minecraft:logs                                     | explorercraft:cherry_stripped_log                      |
| minecraft:logs                                     | explorercraft:cherry_stripped_wood                     |
| minecraft:logs                                     | explorercraft:cherry_wood                              |
| minecraft:logs                                     | explorercraft:infected_willow_log                      |
| minecraft:logs                                     | explorercraft:infected_willow_pink_log                 |
| minecraft:logs                                     | explorercraft:infected_willow_pink_stripped_log        |
| minecraft:logs                                     | explorercraft:infected_willow_pink_stripped_wood       |
| minecraft:logs                                     | explorercraft:infected_willow_pink_wood                |
| minecraft:logs                                     | explorercraft:infected_willow_stripped_log             |
| minecraft:logs                                     | explorercraft:infected_willow_stripped_wood            |
| minecraft:logs                                     | explorercraft:infected_willow_wood                     |
| minecraft:logs                                     | explorercraft:maple_log                                |
| minecraft:logs                                     | explorercraft:maple_stripped_log                       |
| minecraft:logs                                     | explorercraft:maple_stripped_wood                      |
| minecraft:logs                                     | explorercraft:maple_wood                               |
| minecraft:logs                                     | explorercraft:willow_log                               |
| minecraft:logs                                     | explorercraft:willow_stripped_log                      |
| minecraft:logs                                     | explorercraft:willow_stripped_wood                     |
| minecraft:logs                                     | explorercraft:willow_wood                              |
| minecraft:logs                                     | minecraft:acacia_log                                   |
| minecraft:logs                                     | minecraft:acacia_wood                                  |
| minecraft:logs                                     | minecraft:birch_log                                    |
| minecraft:logs                                     | minecraft:birch_wood                                   |
| minecraft:logs                                     | minecraft:dark_oak_log                                 |
| minecraft:logs                                     | minecraft:dark_oak_wood                                |
| minecraft:logs                                     | minecraft:jungle_log                                   |
| minecraft:logs                                     | minecraft:jungle_wood                                  |
| minecraft:logs                                     | minecraft:oak_log                                      |
| minecraft:logs                                     | minecraft:oak_wood                                     |
| minecraft:logs                                     | minecraft:spruce_log                                   |
| minecraft:logs                                     | minecraft:spruce_wood                                  |
| minecraft:logs                                     | minecraft:stripped_acacia_log                          |
| minecraft:logs                                     | minecraft:stripped_acacia_wood                         |
| minecraft:logs                                     | minecraft:stripped_birch_log                           |
| minecraft:logs                                     | minecraft:stripped_birch_wood                          |
| minecraft:logs                                     | minecraft:stripped_dark_oak_log                        |
| minecraft:logs                                     | minecraft:stripped_dark_oak_wood                       |
| minecraft:logs                                     | minecraft:stripped_jungle_log                          |
| minecraft:logs                                     | minecraft:stripped_jungle_wood                         |
| minecraft:logs                                     | minecraft:stripped_oak_log                             |
| minecraft:logs                                     | minecraft:stripped_oak_wood                            |
| minecraft:logs                                     | minecraft:stripped_spruce_log                          |
| minecraft:logs                                     | minecraft:stripped_spruce_wood                         |
| minecraft:logs                                     | mubble:cherry_oak_log                                  |
| minecraft:logs                                     | mubble:cherry_oak_wood                                 |
| minecraft:logs                                     | mubble:palm_log                                        |
| minecraft:logs                                     | mubble:palm_wood                                       |
| minecraft:logs                                     | mubble:press_garden_log                                |
| minecraft:logs                                     | mubble:press_garden_wood                               |
| minecraft:logs                                     | mubble:scarlet_log                                     |
| minecraft:logs                                     | mubble:scarlet_wood                                    |
| minecraft:logs                                     | mubble:stripped_cherry_oak_log                         |
| minecraft:logs                                     | mubble:stripped_cherry_oak_wood                        |
| minecraft:logs                                     | mubble:stripped_palm_log                               |
| minecraft:logs                                     | mubble:stripped_palm_wood                              |
| minecraft:logs                                     | mubble:stripped_press_garden_log                       |
| minecraft:logs                                     | mubble:stripped_press_garden_wood                      |
| minecraft:logs                                     | mubble:stripped_scarlet_log                            |
| minecraft:logs                                     | mubble:stripped_scarlet_wood                           |
| minecraft:oak_logs                                 | minecraft:oak_log                                      |
| minecraft:oak_logs                                 | minecraft:oak_wood                                     |
| minecraft:oak_logs                                 | minecraft:stripped_oak_log                             |
| minecraft:oak_logs                                 | minecraft:stripped_oak_wood                            |
| minecraft:planks                                   | byg:aspen_planks                                       |
| minecraft:planks                                   | byg:baobab_planks                                      |
| minecraft:planks                                   | byg:blue_enchanted_planks                              |
| minecraft:planks                                   | byg:cherry_planks                                      |
| minecraft:planks                                   | byg:cika_planks                                        |
| minecraft:planks                                   | byg:cypress_planks                                     |
| minecraft:planks                                   | byg:ebony_planks                                       |
| minecraft:planks                                   | byg:fir_planks                                         |
| minecraft:planks                                   | byg:green_enchanted_planks                             |
| minecraft:planks                                   | byg:holly_planks                                       |
| minecraft:planks                                   | byg:jacaranda_planks                                   |
| minecraft:planks                                   | byg:mahogany_planks                                    |
| minecraft:planks                                   | byg:mangrove_planks                                    |
| minecraft:planks                                   | byg:maple_planks                                       |
| minecraft:planks                                   | byg:pine_planks                                        |
| minecraft:planks                                   | byg:rainbow_eucalyptus_planks                          |
| minecraft:planks                                   | byg:redwood_planks                                     |
| minecraft:planks                                   | byg:skyris_planks                                      |
| minecraft:planks                                   | byg:willow_planks                                      |
| minecraft:planks                                   | byg:witch_hazel_planks                                 |
| minecraft:planks                                   | byg:zelkova_planks                                     |
| minecraft:planks                                   | explorercraft:ash_planks                               |
| minecraft:planks                                   | explorercraft:bamboo_planks                            |
| minecraft:planks                                   | explorercraft:bamboo_planks_vertical                   |
| minecraft:planks                                   | explorercraft:cherry_planks                            |
| minecraft:planks                                   | explorercraft:infected_willow_pink_planks              |
| minecraft:planks                                   | explorercraft:infected_willow_planks                   |
| minecraft:planks                                   | explorercraft:maple_planks                             |
| minecraft:planks                                   | explorercraft:willow_planks                            |
| minecraft:planks                                   | minecraft:acacia_planks                                |
| minecraft:planks                                   | minecraft:birch_planks                                 |
| minecraft:planks                                   | minecraft:dark_oak_planks                              |
| minecraft:planks                                   | minecraft:jungle_planks                                |
| minecraft:planks                                   | minecraft:oak_planks                                   |
| minecraft:planks                                   | minecraft:spruce_planks                                |
| minecraft:planks                                   | mubble:cherry_oak_planks                               |
| minecraft:planks                                   | mubble:palm_planks                                     |
| minecraft:planks                                   | mubble:press_garden_planks                             |
| minecraft:planks                                   | mubble:scarlet_planks                                  |
| minecraft:planks                                   | quark:black_stained_planks                             |
| minecraft:planks                                   | quark:blue_stained_planks                              |
| minecraft:planks                                   | quark:brown_stained_planks                             |
| minecraft:planks                                   | quark:cyan_stained_planks                              |
| minecraft:planks                                   | quark:gray_stained_planks                              |
| minecraft:planks                                   | quark:green_stained_planks                             |
| minecraft:planks                                   | quark:light_blue_stained_planks                        |
| minecraft:planks                                   | quark:light_gray_stained_planks                        |
| minecraft:planks                                   | quark:lime_stained_planks                              |
| minecraft:planks                                   | quark:magenta_stained_planks                           |
| minecraft:planks                                   | quark:orange_stained_planks                            |
| minecraft:planks                                   | quark:pink_stained_planks                              |
| minecraft:planks                                   | quark:purple_stained_planks                            |
| minecraft:planks                                   | quark:red_stained_planks                               |
| minecraft:planks                                   | quark:vertical_acacia_planks                           |
| minecraft:planks                                   | quark:vertical_birch_planks                            |
| minecraft:planks                                   | quark:vertical_black_stained_planks                    |
| minecraft:planks                                   | quark:vertical_blue_stained_planks                     |
| minecraft:planks                                   | quark:vertical_brown_stained_planks                    |
| minecraft:planks                                   | quark:vertical_cyan_stained_planks                     |
| minecraft:planks                                   | quark:vertical_dark_oak_planks                         |
| minecraft:planks                                   | quark:vertical_gray_stained_planks                     |
| minecraft:planks                                   | quark:vertical_green_stained_planks                    |
| minecraft:planks                                   | quark:vertical_jungle_planks                           |
| minecraft:planks                                   | quark:vertical_light_blue_stained_planks               |
| minecraft:planks                                   | quark:vertical_light_gray_stained_planks               |
| minecraft:planks                                   | quark:vertical_lime_stained_planks                     |
| minecraft:planks                                   | quark:vertical_magenta_stained_planks                  |
| minecraft:planks                                   | quark:vertical_oak_planks                              |
| minecraft:planks                                   | quark:vertical_orange_stained_planks                   |
| minecraft:planks                                   | quark:vertical_pink_stained_planks                     |
| minecraft:planks                                   | quark:vertical_purple_stained_planks                   |
| minecraft:planks                                   | quark:vertical_red_stained_planks                      |
| minecraft:planks                                   | quark:vertical_spruce_planks                           |
| minecraft:planks                                   | quark:vertical_white_stained_planks                    |
| minecraft:planks                                   | quark:vertical_yellow_stained_planks                   |
| minecraft:planks                                   | quark:white_stained_planks                             |
| minecraft:planks                                   | quark:yellow_stained_planks                            |
| minecraft:portals                                  | minecraft:end_gateway                                  |
| minecraft:portals                                  | minecraft:end_portal                                   |
| minecraft:portals                                  | minecraft:nether_portal                                |
| minecraft:rails                                    | create:cart_assembler                                  |
| minecraft:rails                                    | create:reinforced_rail                                 |
| minecraft:rails                                    | minecraft:activator_rail                               |
| minecraft:rails                                    | minecraft:detector_rail                                |
| minecraft:rails                                    | minecraft:powered_rail                                 |
| minecraft:rails                                    | minecraft:rail                                         |
| minecraft:rails                                    | securitycraft:track_mine                               |
| minecraft:sand                                     | minecraft:red_sand                                     |
| minecraft:sand                                     | minecraft:sand                                         |
| minecraft:saplings                                 | byg:aspen_sapling                                      |
| minecraft:saplings                                 | byg:baobab_sapling                                     |
| minecraft:saplings                                 | byg:blue_enchanted_sapling                             |
| minecraft:saplings                                 | byg:blue_spruce_sapling                                |
| minecraft:saplings                                 | byg:brown_birch_sapling                                |
| minecraft:saplings                                 | byg:brown_oak_sapling                                  |
| minecraft:saplings                                 | byg:cika_sapling                                       |
| minecraft:saplings                                 | byg:cypress_sapling                                    |
| minecraft:saplings                                 | byg:ebony_sapling                                      |
| minecraft:saplings                                 | byg:fir_sapling                                        |
| minecraft:saplings                                 | byg:green_enchanted_sapling                            |
| minecraft:saplings                                 | byg:holly_sapling                                      |
| minecraft:saplings                                 | byg:indigo_jacaranda_sapling                           |
| minecraft:saplings                                 | byg:jacaranda_sapling                                  |
| minecraft:saplings                                 | byg:mahogany_sapling                                   |
| minecraft:saplings                                 | byg:mangrove_sapling                                   |
| minecraft:saplings                                 | byg:maple_sapling                                      |
| minecraft:saplings                                 | byg:orange_birch_sapling                               |
| minecraft:saplings                                 | byg:orange_oak_sapling                                 |
| minecraft:saplings                                 | byg:orange_spruce_sapling                              |
| minecraft:saplings                                 | byg:orchard_sapling                                    |
| minecraft:saplings                                 | byg:palo_verde_sapling                                 |
| minecraft:saplings                                 | byg:pine_sapling                                       |
| minecraft:saplings                                 | byg:pink_cherry_sapling                                |
| minecraft:saplings                                 | byg:rainbow_eucalyptus_sapling                         |
| minecraft:saplings                                 | byg:red_birch_sapling                                  |
| minecraft:saplings                                 | byg:red_maple_sapling                                  |
| minecraft:saplings                                 | byg:red_oak_sapling                                    |
| minecraft:saplings                                 | byg:red_spruce_sapling                                 |
| minecraft:saplings                                 | byg:redwood_sapling                                    |
| minecraft:saplings                                 | byg:silver_maple_sapling                               |
| minecraft:saplings                                 | byg:skyris_sapling                                     |
| minecraft:saplings                                 | byg:white_cherry_sapling                               |
| minecraft:saplings                                 | byg:willow_sapling                                     |
| minecraft:saplings                                 | byg:witch_hazel_sapling                                |
| minecraft:saplings                                 | byg:yellow_birch_sapling                               |
| minecraft:saplings                                 | byg:zelkova_sapling                                    |
| minecraft:saplings                                 | explorercraft:ash_sapling                              |
| minecraft:saplings                                 | explorercraft:bamboo_sapling                           |
| minecraft:saplings                                 | explorercraft:cherry_sapling                           |
| minecraft:saplings                                 | explorercraft:maple_sapling                            |
| minecraft:saplings                                 | explorercraft:willow_sapling                           |
| minecraft:saplings                                 | minecraft:acacia_sapling                               |
| minecraft:saplings                                 | minecraft:birch_sapling                                |
| minecraft:saplings                                 | minecraft:dark_oak_sapling                             |
| minecraft:saplings                                 | minecraft:jungle_sapling                               |
| minecraft:saplings                                 | minecraft:oak_sapling                                  |
| minecraft:saplings                                 | minecraft:spruce_sapling                               |
| minecraft:saplings                                 | mubble:autumn_birch_sapling                            |
| minecraft:saplings                                 | mubble:palm_sapling                                    |
| minecraft:saplings                                 | mubble:pink_cherry_oak_sapling                         |
| minecraft:saplings                                 | mubble:pink_press_garden_sapling                       |
| minecraft:saplings                                 | mubble:red_press_garden_sapling                        |
| minecraft:saplings                                 | mubble:scarlet_sapling                                 |
| minecraft:saplings                                 | mubble:white_cherry_oak_sapling                        |
| minecraft:saplings                                 | quark:blue_blossom_sapling                             |
| minecraft:saplings                                 | quark:lavender_blossom_sapling                         |
| minecraft:saplings                                 | quark:orange_blossom_sapling                           |
| minecraft:saplings                                 | quark:pink_blossom_sapling                             |
| minecraft:saplings                                 | quark:yellow_blossom_sapling                           |
| minecraft:shulker_boxes                            | minecraft:black_shulker_box                            |
| minecraft:shulker_boxes                            | minecraft:blue_shulker_box                             |
| minecraft:shulker_boxes                            | minecraft:brown_shulker_box                            |
| minecraft:shulker_boxes                            | minecraft:cyan_shulker_box                             |
| minecraft:shulker_boxes                            | minecraft:gray_shulker_box                             |
| minecraft:shulker_boxes                            | minecraft:green_shulker_box                            |
| minecraft:shulker_boxes                            | minecraft:light_blue_shulker_box                       |
| minecraft:shulker_boxes                            | minecraft:light_gray_shulker_box                       |
| minecraft:shulker_boxes                            | minecraft:lime_shulker_box                             |
| minecraft:shulker_boxes                            | minecraft:magenta_shulker_box                          |
| minecraft:shulker_boxes                            | minecraft:orange_shulker_box                           |
| minecraft:shulker_boxes                            | minecraft:pink_shulker_box                             |
| minecraft:shulker_boxes                            | minecraft:purple_shulker_box                           |
| minecraft:shulker_boxes                            | minecraft:red_shulker_box                              |
| minecraft:shulker_boxes                            | minecraft:shulker_box                                  |
| minecraft:shulker_boxes                            | minecraft:white_shulker_box                            |
| minecraft:shulker_boxes                            | minecraft:yellow_shulker_box                           |
| minecraft:signs                                    | extendednether:crimson_sign                            |
| minecraft:signs                                    | extendednether:crimson_wall_sign                       |
| minecraft:signs                                    | extendednether:warped_sign                             |
| minecraft:signs                                    | extendednether:warped_wall_sign                        |
| minecraft:signs                                    | minecraft:acacia_sign                                  |
| minecraft:signs                                    | minecraft:acacia_wall_sign                             |
| minecraft:signs                                    | minecraft:birch_sign                                   |
| minecraft:signs                                    | minecraft:birch_wall_sign                              |
| minecraft:signs                                    | minecraft:dark_oak_sign                                |
| minecraft:signs                                    | minecraft:dark_oak_wall_sign                           |
| minecraft:signs                                    | minecraft:jungle_sign                                  |
| minecraft:signs                                    | minecraft:jungle_wall_sign                             |
| minecraft:signs                                    | minecraft:oak_sign                                     |
| minecraft:signs                                    | minecraft:oak_wall_sign                                |
| minecraft:signs                                    | minecraft:spruce_sign                                  |
| minecraft:signs                                    | minecraft:spruce_wall_sign                             |
| minecraft:signs                                    | securitycraft:secret_acacia_sign_standing              |
| minecraft:signs                                    | securitycraft:secret_acacia_sign_wall                  |
| minecraft:signs                                    | securitycraft:secret_birch_sign_standing               |
| minecraft:signs                                    | securitycraft:secret_birch_sign_wall                   |
| minecraft:signs                                    | securitycraft:secret_dark_oak_sign_standing            |
| minecraft:signs                                    | securitycraft:secret_dark_oak_sign_wall                |
| minecraft:signs                                    | securitycraft:secret_jungle_sign_standing              |
| minecraft:signs                                    | securitycraft:secret_jungle_sign_wall                  |
| minecraft:signs                                    | securitycraft:secret_sign_standing                     |
| minecraft:signs                                    | securitycraft:secret_sign_wall                         |
| minecraft:signs                                    | securitycraft:secret_spruce_sign_standing              |
| minecraft:signs                                    | securitycraft:secret_spruce_sign_wall                  |
| minecraft:slabs                                    | byg:aspen_slab                                         |
| minecraft:slabs                                    | byg:baobab_slab                                        |
| minecraft:slabs                                    | byg:blue_enchanted_slab                                |
| minecraft:slabs                                    | byg:cherry_slab                                        |
| minecraft:slabs                                    | byg:chiseled_red_rock_brick_slab                       |
| minecraft:slabs                                    | byg:cika_slab                                          |
| minecraft:slabs                                    | byg:cracked_red_rock_brick_slab                        |
| minecraft:slabs                                    | byg:cypress_slab                                       |
| minecraft:slabs                                    | byg:dacite_cobblestone_slab                            |
| minecraft:slabs                                    | byg:ebony_slab                                         |
| minecraft:slabs                                    | byg:fir_slab                                           |
| minecraft:slabs                                    | byg:green_enchanted_slab                               |
| minecraft:slabs                                    | byg:holly_slab                                         |
| minecraft:slabs                                    | byg:jacaranda_slab                                     |
| minecraft:slabs                                    | byg:mahogany_slab                                      |
| minecraft:slabs                                    | byg:mangrove_slab                                      |
| minecraft:slabs                                    | byg:maple_slab                                         |
| minecraft:slabs                                    | byg:mossy_red_rock_brick_slab                          |
| minecraft:slabs                                    | byg:mossy_stone_slab                                   |
| minecraft:slabs                                    | byg:pine_slab                                          |
| minecraft:slabs                                    | byg:polished_soapstone_slab                            |
| minecraft:slabs                                    | byg:rainbow_eucalyptus_slab                            |
| minecraft:slabs                                    | byg:red_rock_brick_slab                                |
| minecraft:slabs                                    | byg:red_rock_slab                                      |
| minecraft:slabs                                    | byg:redwood_slab                                       |
| minecraft:slabs                                    | byg:rocky_stone_slab                                   |
| minecraft:slabs                                    | byg:scoria_cobblestone_slab                            |
| minecraft:slabs                                    | byg:scoria_stone_slab                                  |
| minecraft:slabs                                    | byg:scoria_stonebrick_slab                             |
| minecraft:slabs                                    | byg:skyris_slab                                        |
| minecraft:slabs                                    | byg:soapstone_brick_slab                               |
| minecraft:slabs                                    | byg:soapstone_slab                                     |
| minecraft:slabs                                    | byg:soapstone_tile_slab                                |
| minecraft:slabs                                    | byg:willow_slab                                        |
| minecraft:slabs                                    | byg:witch_hazel_slab                                   |
| minecraft:slabs                                    | byg:zelkova_slab                                       |
| minecraft:slabs                                    | create:andesite_bricks_slab                            |
| minecraft:slabs                                    | create:andesite_cobblestone_slab                       |
| minecraft:slabs                                    | create:dark_scoria_bricks_slab                         |
| minecraft:slabs                                    | create:dark_scoria_cobblestone_slab                    |
| minecraft:slabs                                    | create:diorite_bricks_slab                             |
| minecraft:slabs                                    | create:diorite_cobblestone_slab                        |
| minecraft:slabs                                    | create:dolomite_bricks_slab                            |
| minecraft:slabs                                    | create:dolomite_cobblestone_slab                       |
| minecraft:slabs                                    | create:fancy_andesite_bricks_slab                      |
| minecraft:slabs                                    | create:fancy_dark_scoria_bricks_slab                   |
| minecraft:slabs                                    | create:fancy_diorite_bricks_slab                       |
| minecraft:slabs                                    | create:fancy_dolomite_bricks_slab                      |
| minecraft:slabs                                    | create:fancy_gabbro_bricks_slab                        |
| minecraft:slabs                                    | create:fancy_granite_bricks_slab                       |
| minecraft:slabs                                    | create:fancy_limestone_bricks_slab                     |
| minecraft:slabs                                    | create:fancy_scoria_bricks_slab                        |
| minecraft:slabs                                    | create:fancy_weathered_limestone_bricks_slab           |
| minecraft:slabs                                    | create:gabbro_bricks_slab                              |
| minecraft:slabs                                    | create:gabbro_cobblestone_slab                         |
| minecraft:slabs                                    | create:granite_bricks_slab                             |
| minecraft:slabs                                    | create:granite_cobblestone_slab                        |
| minecraft:slabs                                    | create:limestone_bricks_slab                           |
| minecraft:slabs                                    | create:limestone_cobblestone_slab                      |
| minecraft:slabs                                    | create:paved_andesite_slab                             |
| minecraft:slabs                                    | create:paved_dark_scoria_slab                          |
| minecraft:slabs                                    | create:paved_diorite_slab                              |
| minecraft:slabs                                    | create:paved_dolomite_slab                             |
| minecraft:slabs                                    | create:paved_gabbro_slab                               |
| minecraft:slabs                                    | create:paved_granite_slab                              |
| minecraft:slabs                                    | create:paved_limestone_slab                            |
| minecraft:slabs                                    | create:paved_scoria_slab                               |
| minecraft:slabs                                    | create:paved_weathered_limestone_slab                  |
| minecraft:slabs                                    | create:polished_dark_scoria_slab                       |
| minecraft:slabs                                    | create:polished_dolomite_slab                          |
| minecraft:slabs                                    | create:polished_gabbro_slab                            |
| minecraft:slabs                                    | create:polished_limestone_slab                         |
| minecraft:slabs                                    | create:polished_scoria_slab                            |
| minecraft:slabs                                    | create:polished_weathered_limestone_slab               |
| minecraft:slabs                                    | create:scoria_bricks_slab                              |
| minecraft:slabs                                    | create:scoria_cobblestone_slab                         |
| minecraft:slabs                                    | create:weathered_limestone_bricks_slab                 |
| minecraft:slabs                                    | create:weathered_limestone_cobblestone_slab            |
| minecraft:slabs                                    | mapperbase:asphalt_slab                                |
| minecraft:slabs                                    | mapperbase:concrete_slab                               |
| minecraft:slabs                                    | mapperbase:steel_slab                                  |
| minecraft:slabs                                    | minecraft:acacia_slab                                  |
| minecraft:slabs                                    | minecraft:andesite_slab                                |
| minecraft:slabs                                    | minecraft:birch_slab                                   |
| minecraft:slabs                                    | minecraft:brick_slab                                   |
| minecraft:slabs                                    | minecraft:cobblestone_slab                             |
| minecraft:slabs                                    | minecraft:cut_red_sandstone_slab                       |
| minecraft:slabs                                    | minecraft:cut_sandstone_slab                           |
| minecraft:slabs                                    | minecraft:dark_oak_slab                                |
| minecraft:slabs                                    | minecraft:dark_prismarine_slab                         |
| minecraft:slabs                                    | minecraft:diorite_slab                                 |
| minecraft:slabs                                    | minecraft:end_stone_brick_slab                         |
| minecraft:slabs                                    | minecraft:granite_slab                                 |
