+--------------------------------------------+---------------------------------------------------------+
| ID                                         | Tagged objects                                          |
| curios:ring                                | behgameon:ring_23                                       |
| curios:ring                                | behgameon:ring_24                                       |
| curios:ring                                | behgameon:ring_25                                       |
| curios:ring                                | behgameon:ring_26                                       |
| curios:ring                                | behgameon:ring_27                                       |
| curios:ring                                | behgameon:ring_28                                       |
| curios:ring                                | behgameon:ring_29                                       |
| curios:ring                                | behgameon:ring_3                                        |
| curios:ring                                | behgameon:ring_30                                       |
| curios:ring                                | behgameon:ring_31                                       |
| curios:ring                                | behgameon:ring_32                                       |
| curios:ring                                | behgameon:ring_33                                       |
| curios:ring                                | behgameon:ring_34                                       |
| curios:ring                                | behgameon:ring_35                                       |
| curios:ring                                | behgameon:ring_36                                       |
| curios:ring                                | behgameon:ring_37                                       |
| curios:ring                                | behgameon:ring_38                                       |
| curios:ring                                | behgameon:ring_39                                       |
| curios:ring                                | behgameon:ring_4                                        |
| curios:ring                                | behgameon:ring_40                                       |
| curios:ring                                | behgameon:ring_41                                       |
| curios:ring                                | behgameon:ring_42                                       |
| curios:ring                                | behgameon:ring_43                                       |
| curios:ring                                | behgameon:ring_44                                       |
| curios:ring                                | behgameon:ring_45                                       |
| curios:ring                                | behgameon:ring_46                                       |
| curios:ring                                | behgameon:ring_47                                       |
| curios:ring                                | behgameon:ring_48                                       |
| curios:ring                                | behgameon:ring_49                                       |
| curios:ring                                | behgameon:ring_5                                        |
| curios:ring                                | behgameon:ring_50                                       |
| curios:ring                                | behgameon:ring_51                                       |
| curios:ring                                | behgameon:ring_52                                       |
| curios:ring                                | behgameon:ring_53                                       |
| curios:ring                                | behgameon:ring_54                                       |
| curios:ring                                | behgameon:ring_55                                       |
| curios:ring                                | behgameon:ring_56                                       |
| curios:ring                                | behgameon:ring_57                                       |
| curios:ring                                | behgameon:ring_58                                       |
| curios:ring                                | behgameon:ring_59                                       |
| curios:ring                                | behgameon:ring_6                                        |
| curios:ring                                | behgameon:ring_60                                       |
| curios:ring                                | behgameon:ring_61                                       |
| curios:ring                                | behgameon:ring_62                                       |
| curios:ring                                | behgameon:ring_63                                       |
| curios:ring                                | behgameon:ring_64                                       |
| curios:ring                                | behgameon:ring_65                                       |
| curios:ring                                | behgameon:ring_66                                       |
| curios:ring                                | behgameon:ring_67                                       |
| curios:ring                                | behgameon:ring_68                                       |
| curios:ring                                | behgameon:ring_69                                       |
| curios:ring                                | behgameon:ring_7                                        |
| curios:ring                                | behgameon:ring_70                                       |
| curios:ring                                | behgameon:ring_71                                       |
| curios:ring                                | behgameon:ring_72                                       |
| curios:ring                                | behgameon:ring_73                                       |
| curios:ring                                | behgameon:ring_74                                       |
| curios:ring                                | behgameon:ring_75                                       |
| curios:ring                                | behgameon:ring_76                                       |
| curios:ring                                | behgameon:ring_77                                       |
| curios:ring                                | behgameon:ring_78                                       |
| curios:ring                                | behgameon:ring_79                                       |
| curios:ring                                | behgameon:ring_8                                        |
| curios:ring                                | behgameon:ring_80                                       |
| curios:ring                                | behgameon:ring_81                                       |
| curios:ring                                | behgameon:ring_82                                       |
| curios:ring                                | behgameon:ring_83                                       |
| curios:ring                                | behgameon:ring_84                                       |
| curios:ring                                | behgameon:ring_85                                       |
| curios:ring                                | behgameon:ring_86                                       |
| curios:ring                                | behgameon:ring_87                                       |
| curios:ring                                | behgameon:ring_88                                       |
| curios:ring                                | behgameon:ring_89                                       |
| curios:ring                                | behgameon:ring_9                                        |
| curios:ring                                | behgameon:ring_90                                       |
| curios:ring                                | behgameon:ring_91                                       |
| curios:ring                                | behgameon:ring_92                                       |
| curios:ring                                | behgameon:ring_93                                       |
| curios:ring                                | behgameon:ring_94                                       |
| curios:ring                                | behgameon:ring_95                                       |
| curios:ring                                | behgameon:ring_96                                       |
| curios:ring                                | behgameon:ring_97                                       |
| curios:ring                                | behgameon:ring_98                                       |
| curios:ring                                | behgameon:ring_99                                       |
| curios:ring                                | bountifulbaubles:apple                                  |
| curios:ring                                | bountifulbaubles:balloon                                |
| curios:ring                                | bountifulbaubles:bezoar                                 |
| curios:ring                                | bountifulbaubles:black_dragon_scale                     |
| curios:ring                                | bountifulbaubles:broken_heart                           |
| curios:ring                                | bountifulbaubles:lucky_horseshoe                        |
| curios:ring                                | bountifulbaubles:mixed_dragon_scale                     |
| curios:ring                                | bountifulbaubles:ring_free_action                       |
| curios:ring                                | bountifulbaubles:ring_overclocking                      |
| curios:ring                                | bountifulbaubles:shulker_heart                          |
| curios:ring                                | bountifulbaubles:vitamins                               |
| curios:ring                                | curios:ring                                             |
| curios:ring                                | projecte:arcana_ring                                    |
| curios:ring                                | projecte:black_hole_band                                |
| curios:ring                                | projecte:gem_of_eternal_density                         |
| curios:ring                                | projecte:ignition_ring                                  |
| curios:ring                                | projecte:swiftwolf_rending_gale                         |
| curios:ring                                | projecte:void_ring                                      |
| curios:ring                                | projecte:zero_ring                                      |
| dungeons_gear:artifact_repair_items        | minecraft:experience_bottle                             |
| dungeons_gear:metal_armor_repair_items     | minecraft:iron_ingot                                    |
| dungeons_gear:metal_weapon_repair_items    | minecraft:iron_ingot                                    |
| dungeons_gear:non_metal_armor_repair_items | minecraft:leather                                       |
| explorercraft:ash_logs                     | explorercraft:ash_log                                   |
| explorercraft:ash_logs                     | explorercraft:ash_stripped_log                          |
| explorercraft:ash_logs                     | explorercraft:ash_stripped_wood                         |
| explorercraft:ash_logs                     | explorercraft:ash_wood                                  |
| explorercraft:bamboo_logs                  | explorercraft:bamboo_log                                |
| explorercraft:cherry_logs                  | explorercraft:cherry_log                                |
| explorercraft:cherry_logs                  | explorercraft:cherry_stripped_log                       |
| explorercraft:cherry_logs                  | explorercraft:cherry_stripped_wood                      |
| explorercraft:cherry_logs                  | explorercraft:cherry_wood                               |
| explorercraft:infected_willow_logs         | explorercraft:infected_willow_log                       |
| explorercraft:infected_willow_logs         | explorercraft:infected_willow_stripped_log              |
| explorercraft:infected_willow_logs         | explorercraft:infected_willow_stripped_wood             |
| explorercraft:infected_willow_logs         | explorercraft:infected_willow_wood                      |
| explorercraft:infected_willow_pink_logs    | explorercraft:infected_willow_pink_log                  |
| explorercraft:infected_willow_pink_logs    | explorercraft:infected_willow_pink_stripped_log         |
| explorercraft:infected_willow_pink_logs    | explorercraft:infected_willow_pink_stripped_wood        |
| explorercraft:infected_willow_pink_logs    | explorercraft:infected_willow_pink_wood                 |
| explorercraft:maple_logs                   | explorercraft:maple_log                                 |
| explorercraft:maple_logs                   | explorercraft:maple_stripped_log                        |
| explorercraft:maple_logs                   | explorercraft:maple_stripped_wood                       |
| explorercraft:maple_logs                   | explorercraft:maple_wood                                |
| explorercraft:willow_logs                  | explorercraft:willow_log                                |
| explorercraft:willow_logs                  | explorercraft:willow_stripped_log                       |
| explorercraft:willow_logs                  | explorercraft:willow_stripped_wood                      |
| explorercraft:willow_logs                  | explorercraft:willow_wood                               |
| extendednether:crimson_stems               | extendednether:crimson_hyphae                           |
| extendednether:crimson_stems               | extendednether:crimson_stem                             |
| extendednether:crimson_stems               | extendednether:stripped_crimson_hyphae                  |
| extendednether:crimson_stems               | extendednether:stripped_crimson_stem                    |
| extendednether:fire_resistant              | extendednether:ancient_debris                           |
| extendednether:fire_resistant              | extendednether:netherite_axe                            |
| extendednether:fire_resistant              | extendednether:netherite_block                          |
| extendednether:fire_resistant              | extendednether:netherite_boots                          |
| extendednether:fire_resistant              | extendednether:netherite_chestplate                     |
| extendednether:fire_resistant              | extendednether:netherite_helmet                         |
| extendednether:fire_resistant              | extendednether:netherite_hoe                            |
| extendednether:fire_resistant              | extendednether:netherite_ingot                          |
| extendednether:fire_resistant              | extendednether:netherite_leggings                       |
| extendednether:fire_resistant              | extendednether:netherite_pickaxe                        |
| extendednether:fire_resistant              | extendednether:netherite_scrap                          |
| extendednether:fire_resistant              | extendednether:netherite_shovel                         |
| extendednether:fire_resistant              | extendednether:netherite_sword                          |
| extendednether:gold_ores                   | extendednether:nether_gold_ore                          |
| extendednether:gold_ores                   | minecraft:gold_ore                                      |
| extendednether:piglin_loved                | extendednether:gilded_blackstone                        |
| extendednether:piglin_loved                | extendednether:nether_gold_ore                          |
| extendednether:piglin_loved                | minecraft:bell                                          |
| extendednether:piglin_loved                | minecraft:clock                                         |
| extendednether:piglin_loved                | minecraft:enchanted_golden_apple                        |
| extendednether:piglin_loved                | minecraft:glistering_melon_slice                        |
| extendednether:piglin_loved                | minecraft:gold_ingot                                    |
| extendednether:piglin_loved                | minecraft:gold_ore                                      |
| extendednether:piglin_loved                | minecraft:golden_apple                                  |
| extendednether:piglin_loved                | minecraft:golden_axe                                    |
| extendednether:piglin_loved                | minecraft:golden_boots                                  |
| extendednether:piglin_loved                | minecraft:golden_carrot                                 |
| extendednether:piglin_loved                | minecraft:golden_chestplate                             |
| extendednether:piglin_loved                | minecraft:golden_helmet                                 |
| extendednether:piglin_loved                | minecraft:golden_hoe                                    |
| extendednether:piglin_loved                | minecraft:golden_horse_armor                            |
| extendednether:piglin_loved                | minecraft:golden_leggings                               |
| extendednether:piglin_loved                | minecraft:golden_pickaxe                                |
| extendednether:piglin_loved                | minecraft:golden_shovel                                 |
| extendednether:piglin_loved                | minecraft:golden_sword                                  |
| extendednether:piglin_loved                | minecraft:light_weighted_pressure_plate                 |
| extendednether:piglin_repellents           | extendednether:soul_campfire                            |
| extendednether:piglin_repellents           | extendednether:soul_lantern                             |
| extendednether:piglin_repellents           | extendednether:soul_torch                               |
| extendednether:soul_fire_base_blocks       | extendednether:soul_soil                                |
| extendednether:soul_fire_base_blocks       | minecraft:soul_sand                                     |
| extendednether:stone_crafting_materials    | extendednether:blackstone                               |
| extendednether:stone_crafting_materials    | minecraft:cobblestone                                   |
| extendednether:stone_tool_materials        | extendednether:blackstone                               |
| extendednether:stone_tool_materials        | minecraft:cobblestone                                   |
| extendednether:warped_stems                | extendednether:stripped_warped_hyphae                   |
| extendednether:warped_stems                | extendednether:stripped_warped_stem                     |
| extendednether:warped_stems                | extendednether:warped_hyphae                            |
| extendednether:warped_stems                | extendednether:warped_stem                              |
| fairylights:dyeable                        | fairylights:candle_lantern_light                        |
| fairylights:dyeable                        | fairylights:fairy_light                                 |
| fairylights:dyeable                        | fairylights:flower_light                                |
| fairylights:dyeable                        | fairylights:ghost_light                                 |
| fairylights:dyeable                        | fairylights:heart_light                                 |
| fairylights:dyeable                        | fairylights:icicle_lights                               |
| fairylights:dyeable                        | fairylights:jack_o_lantern                              |
| fairylights:dyeable                        | fairylights:meteor_light                                |
| fairylights:dyeable                        | fairylights:moon_light                                  |
| fairylights:dyeable                        | fairylights:oil_lantern_light                           |
| fairylights:dyeable                        | fairylights:orb_lantern                                 |
| fairylights:dyeable                        | fairylights:paper_lantern                               |
| fairylights:dyeable                        | fairylights:skull_light                                 |
| fairylights:dyeable                        | fairylights:snowflake_light                             |
| fairylights:dyeable                        | fairylights:spearhead_pennant                           |
| fairylights:dyeable                        | fairylights:spider_light                                |
| fairylights:dyeable                        | fairylights:square_pennant                              |
| fairylights:dyeable                        | fairylights:star_light                                  |
| fairylights:dyeable                        | fairylights:swallowtail_pennant                         |
| fairylights:dyeable                        | fairylights:tinsel                                      |
| fairylights:dyeable                        | fairylights:triangle_pennant                            |
| fairylights:dyeable                        | fairylights:witch_light                                 |
| fairylights:dyeable_lights                 | fairylights:candle_lantern_light                        |
| fairylights:dyeable_lights                 | fairylights:fairy_light                                 |
| fairylights:dyeable_lights                 | fairylights:flower_light                                |
| fairylights:dyeable_lights                 | fairylights:ghost_light                                 |
| fairylights:dyeable_lights                 | fairylights:heart_light                                 |
| fairylights:dyeable_lights                 | fairylights:icicle_lights                               |
| fairylights:dyeable_lights                 | fairylights:jack_o_lantern                              |
| fairylights:dyeable_lights                 | fairylights:meteor_light                                |
| fairylights:dyeable_lights                 | fairylights:moon_light                                  |
| fairylights:dyeable_lights                 | fairylights:oil_lantern_light                           |
| fairylights:dyeable_lights                 | fairylights:orb_lantern                                 |
| fairylights:dyeable_lights                 | fairylights:paper_lantern                               |
| fairylights:dyeable_lights                 | fairylights:skull_light                                 |
| fairylights:dyeable_lights                 | fairylights:snowflake_light                             |
| fairylights:dyeable_lights                 | fairylights:spider_light                                |
| fairylights:dyeable_lights                 | fairylights:star_light                                  |
| fairylights:dyeable_lights                 | fairylights:witch_light                                 |
| fairylights:lights                         | fairylights:candle_lantern                              |
| fairylights:lights                         | fairylights:candle_lantern_light                        |
| fairylights:lights                         | fairylights:fairy_light                                 |
| fairylights:lights                         | fairylights:flower_light                                |
| fairylights:lights                         | fairylights:ghost_light                                 |
| fairylights:lights                         | fairylights:heart_light                                 |
| fairylights:lights                         | fairylights:icicle_lights                               |
| fairylights:lights                         | fairylights:incandescent_light                          |
| fairylights:lights                         | fairylights:jack_o_lantern                              |
| fairylights:lights                         | fairylights:meteor_light                                |
| fairylights:lights                         | fairylights:moon_light                                  |
| fairylights:lights                         | fairylights:oil_lantern                                 |
| fairylights:lights                         | fairylights:oil_lantern_light                           |
| fairylights:lights                         | fairylights:orb_lantern                                 |
| fairylights:lights                         | fairylights:paper_lantern                               |
| fairylights:lights                         | fairylights:skull_light                                 |
| fairylights:lights                         | fairylights:snowflake_light                             |
| fairylights:lights                         | fairylights:spider_light                                |
| fairylights:lights                         | fairylights:star_light                                  |
| fairylights:lights                         | fairylights:witch_light                                 |
| fairylights:pennants                       | fairylights:spearhead_pennant                           |
| fairylights:pennants                       | fairylights:square_pennant                              |
| fairylights:pennants                       | fairylights:swallowtail_pennant                         |
| fairylights:pennants                       | fairylights:triangle_pennant                            |
| fairylights:twinkling_lights               | fairylights:candle_lantern_light                        |
| fairylights:twinkling_lights               | fairylights:fairy_light                                 |
| fairylights:twinkling_lights               | fairylights:flower_light                                |
| fairylights:twinkling_lights               | fairylights:ghost_light                                 |
| fairylights:twinkling_lights               | fairylights:heart_light                                 |
| fairylights:twinkling_lights               | fairylights:icicle_lights                               |
| fairylights:twinkling_lights               | fairylights:jack_o_lantern                              |
| fairylights:twinkling_lights               | fairylights:moon_light                                  |
| fairylights:twinkling_lights               | fairylights:oil_lantern_light                           |
| fairylights:twinkling_lights               | fairylights:orb_lantern                                 |
| fairylights:twinkling_lights               | fairylights:paper_lantern                               |
| fairylights:twinkling_lights               | fairylights:skull_light                                 |
| fairylights:twinkling_lights               | fairylights:snowflake_light                             |
| fairylights:twinkling_lights               | fairylights:spider_light                                |
| fairylights:twinkling_lights               | fairylights:star_light                                  |
| fairylights:twinkling_lights               | fairylights:witch_light                                 |
| foamdome:acid                              | foamdome:acid_dome_creator                              |
| foamdome:acid                              | foamdome:acid_tunnel_creator                            |
| foamdome:foamcartridge                     | foamdome:foam_cartridge_size_2                          |
| foamdome:foamcartridge                     | foamdome:foam_cartridge_size_3                          |
| foamdome:foamcartridge                     | foamdome:foam_cartridge_size_4                          |
| foamdome:foamcartridge                     | foamdome:foam_cartridge_size_5                          |
| foamdome:foamcartridge                     | foamdome:foam_cartridge_size_6                          |
| foamdome:foamcartridge                     | foamdome:foam_cartridge_size_7                          |
| forge:arrows                               | minecraft:arrow                                         |
| forge:arrows                               | minecraft:spectral_arrow                                |
| forge:arrows                               | minecraft:tipped_arrow                                  |
| forge:barrels                              | charm:barrel_acacia                                     |
| forge:barrels                              | charm:barrel_birch                                      |
| forge:barrels                              | charm:barrel_dark_oak                                   |
| forge:barrels                              | charm:barrel_jungle                                     |
| forge:barrels                              | charm:barrel_oak                                        |
| forge:barrels                              | charm:barrel_spruce                                     |
| forge:beacon_payment                       | minecraft:diamond                                       |
| forge:beacon_payment                       | minecraft:emerald                                       |
| forge:beacon_payment                       | minecraft:gold_ingot                                    |
| forge:beacon_payment                       | minecraft:iron_ingot                                    |
| forge:bones                                | minecraft:bone                                          |
| forge:bookshelves                          | byg:aspen_bookshelf                                     |
| forge:bookshelves                          | byg:baobab_bookshelf                                    |
| forge:bookshelves                          | byg:blue_enchanted_bookshelf                            |
| forge:bookshelves                          | byg:cherry_bookshelf                                    |
| forge:bookshelves                          | byg:cika_bookshelf                                      |
| forge:bookshelves                          | byg:cypress_bookshelf                                   |
| forge:bookshelves                          | byg:ebony_bookshelf                                     |
| forge:bookshelves                          | byg:fir_bookshelf                                       |
| forge:bookshelves                          | byg:green_enchanted_bookshelf                           |
| forge:bookshelves                          | byg:holly_bookshelf                                     |
| forge:bookshelves                          | byg:jacaranda_bookshelf                                 |
| forge:bookshelves                          | byg:mahogany_bookshelf                                  |
| forge:bookshelves                          | byg:mangrove_bookshelf                                  |
| forge:bookshelves                          | byg:maple_bookshelf                                     |
| forge:bookshelves                          | byg:pine_bookshelf                                      |
| forge:bookshelves                          | byg:rainbow_eucalyptus_bookshelf                        |
| forge:bookshelves                          | byg:redwood_bookshelf                                   |
| forge:bookshelves                          | byg:skyris_bookshelf                                    |
| forge:bookshelves                          | byg:willow_bookshelf                                    |
| forge:bookshelves                          | byg:witch_hazel_bookshelf                               |
| forge:bookshelves                          | byg:zelkova_bookshelf                                   |
| forge:bookshelves                          | charm:bookshelf_chest_acacia                            |
| forge:bookshelves                          | charm:bookshelf_chest_birch                             |
| forge:bookshelves                          | charm:bookshelf_chest_dark_oak                          |
| forge:bookshelves                          | charm:bookshelf_chest_jungle                            |
| forge:bookshelves                          | charm:bookshelf_chest_oak                               |
| forge:bookshelves                          | charm:bookshelf_chest_spruce                            |
| forge:bookshelves                          | minecraft:bookshelf                                     |
| forge:bookshelves                          | quark:acacia_bookshelf                                  |
| forge:bookshelves                          | quark:birch_bookshelf                                   |
| forge:bookshelves                          | quark:dark_oak_bookshelf                                |
| forge:bookshelves                          | quark:jungle_bookshelf                                  |
| forge:bookshelves                          | quark:spruce_bookshelf                                  |
| forge:chests                               | minecraft:chest                                         |
| forge:chests                               | minecraft:ender_chest                                   |
| forge:chests                               | minecraft:trapped_chest                                 |
| forge:chests                               | quark:acacia_chest                                      |
| forge:chests                               | quark:acacia_trapped_chest                              |
| forge:chests                               | quark:bamboo_chest                                      |
| forge:chests                               | quark:bamboo_trapped_chest                              |
| forge:chests                               | quark:birch_chest                                       |
| forge:chests                               | quark:birch_trapped_chest                               |
| forge:chests                               | quark:dark_oak_chest                                    |
| forge:chests                               | quark:dark_oak_trapped_chest                            |
| forge:chests                               | quark:driftwood_chest                                   |
| forge:chests                               | quark:driftwood_trapped_chest                           |
| forge:chests                               | quark:hive_chest                                        |
| forge:chests                               | quark:hive_trapped_chest                                |
| forge:chests                               | quark:jungle_chest                                      |
| forge:chests                               | quark:jungle_trapped_chest                              |
| forge:chests                               | quark:maple_chest                                       |
| forge:chests                               | quark:maple_trapped_chest                               |
| forge:chests                               | quark:mushroom_trapped_chest                            |
| forge:chests                               | quark:nether_brick_trapped_chest                        |
| forge:chests                               | quark:oak_chest                                         |
| forge:chests                               | quark:oak_trapped_chest                                 |
| forge:chests                               | quark:poise_chest                                       |
| forge:chests                               | quark:poise_trapped_chest                               |
| forge:chests                               | quark:prismarine_trapped_chest                          |
| forge:chests                               | quark:purpur_trapped_chest                              |
| forge:chests                               | quark:rosewood_chest                                    |
| forge:chests                               | quark:rosewood_trapped_chest                            |
| forge:chests                               | quark:spruce_chest                                      |
| forge:chests                               | quark:spruce_trapped_chest                              |
| forge:chests                               | quark:willow_chest                                      |
| forge:chests                               | quark:willow_trapped_chest                              |
| forge:chests                               | quark:wisteria_chest                                    |
| forge:chests                               | quark:wisteria_trapped_chest                            |
| forge:chests                               | quark:yucca_chest                                       |
| forge:chests                               | quark:yucca_trapped_chest                               |
| forge:chests/ender                         | minecraft:ender_chest                                   |
| forge:chests/trapped                       | minecraft:trapped_chest                                 |
| forge:chests/trapped                       | quark:acacia_trapped_chest                              |
| forge:chests/trapped                       | quark:bamboo_trapped_chest                              |
| forge:chests/trapped                       | quark:birch_trapped_chest                               |
| forge:chests/trapped                       | quark:dark_oak_trapped_chest                            |
| forge:chests/trapped                       | quark:driftwood_trapped_chest                           |
| forge:chests/trapped                       | quark:hive_trapped_chest                                |
| forge:chests/trapped                       | quark:jungle_trapped_chest                              |
| forge:chests/trapped                       | quark:maple_trapped_chest                               |
| forge:chests/trapped                       | quark:mushroom_trapped_chest                            |
| forge:chests/trapped                       | quark:nether_brick_trapped_chest                        |
| forge:chests/trapped                       | quark:oak_trapped_chest                                 |
| forge:chests/trapped                       | quark:poise_trapped_chest                               |
| forge:chests/trapped                       | quark:prismarine_trapped_chest                          |
| forge:chests/trapped                       | quark:purpur_trapped_chest                              |
| forge:chests/trapped                       | quark:rosewood_trapped_chest                            |
| forge:chests/trapped                       | quark:spruce_trapped_chest                              |
| forge:chests/trapped                       | quark:willow_trapped_chest                              |
| forge:chests/trapped                       | quark:wisteria_trapped_chest                            |
| forge:chests/trapped                       | quark:yucca_trapped_chest                               |
| forge:chests/wooden                        | minecraft:chest                                         |
| forge:chests/wooden                        | minecraft:trapped_chest                                 |
| forge:chests/wooden                        | quark:acacia_chest                                      |
| forge:chests/wooden                        | quark:acacia_trapped_chest                              |
| forge:chests/wooden                        | quark:bamboo_chest                                      |
| forge:chests/wooden                        | quark:bamboo_trapped_chest                              |
| forge:chests/wooden                        | quark:birch_chest                                       |
| forge:chests/wooden                        | quark:birch_trapped_chest                               |
| forge:chests/wooden                        | quark:dark_oak_chest                                    |
| forge:chests/wooden                        | quark:dark_oak_trapped_chest                            |
| forge:chests/wooden                        | quark:driftwood_chest                                   |
| forge:chests/wooden                        | quark:driftwood_trapped_chest                           |
| forge:chests/wooden                        | quark:hive_chest                                        |
| forge:chests/wooden                        | quark:hive_trapped_chest                                |
| forge:chests/wooden                        | quark:jungle_chest                                      |
| forge:chests/wooden                        | quark:jungle_trapped_chest                              |
| forge:chests/wooden                        | quark:maple_chest                                       |
| forge:chests/wooden                        | quark:maple_trapped_chest                               |
| forge:chests/wooden                        | quark:oak_chest                                         |
| forge:chests/wooden                        | quark:oak_trapped_chest                                 |
| forge:chests/wooden                        | quark:poise_chest                                       |
| forge:chests/wooden                        | quark:poise_trapped_chest                               |
| forge:chests/wooden                        | quark:rosewood_chest                                    |
| forge:chests/wooden                        | quark:rosewood_trapped_chest                            |
| forge:chests/wooden                        | quark:spruce_chest                                      |
| forge:chests/wooden                        | quark:spruce_trapped_chest                              |
| forge:chests/wooden                        | quark:willow_chest                                      |
| forge:chests/wooden                        | quark:willow_trapped_chest                              |
| forge:chests/wooden                        | quark:wisteria_chest                                    |
| forge:chests/wooden                        | quark:wisteria_trapped_chest                            |
| forge:chests/wooden                        | quark:yucca_chest                                       |
| forge:chests/wooden                        | quark:yucca_trapped_chest                               |
| forge:cobblestone                          | byg:dacite_cobblestone                                  |
| forge:cobblestone                          | byg:red_rock                                            |
| forge:cobblestone                          | byg:scoria_cobblestone                                  |
| forge:cobblestone                          | minecraft:cobblestone                                   |
| forge:cobblestone                          | minecraft:infested_cobblestone                          |
| forge:cobblestone                          | minecraft:mossy_cobblestone                             |
| forge:compasses                            | charm:bound_compass                                     |
| forge:compasses                            | minecraft:compass                                       |
| forge:crops                                | byg:blueberries                                         |
| forge:crops                                | byg:green_apple                                         |
| forge:crops                                | explorercraft:leek                                      |
| forge:crops                                | explorercraft:noctiluca                                 |
| forge:crops                                | explorercraft:rice                                      |
| forge:crops                                | minecraft:beetroot                                      |
| forge:crops                                | minecraft:carrot                                        |
| forge:crops                                | minecraft:nether_wart                                   |
| forge:crops                                | minecraft:potato                                        |
| forge:crops                                | minecraft:wheat                                         |
| forge:crops/beetroot                       | minecraft:beetroot                                      |
| forge:crops/carrot                         | minecraft:carrot                                        |
