+----------------------------+---------------------------------------------------------+---------+-----------------------------------------------------+----------------------------------------------------------------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                                                                                                                                                                                          |
| Don't use the item ID for anything "proper"!!                                                                                                                                                                                                                                                                                                                                                                                                                            |
| It's provided here for completeness's sake, it's different in every world.                                                                                                                                                                                                                                                                                                                                                                                               |
+----------------------------+---------------------------------------------------------+---------+-----------------------------------------------------+----------------------------------------------------------------------------------------------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Mod name                   | Registry name                                           | Item ID | Display name                                        | Recipe name                                                                                              | Tags                                                                                                                                                                                                   |
| BotanyPots                 | botanypots:hopper_yellow_botany_pot                     |    3849 | Yellow Hopper Botany Pot                            | botanypots:crafting/hopper_yellow_botany_pot                                                             | botanypots:botany_pots, botanypots:hopper_botany_pots                                                                                                                                                  |
| BotanyPots                 | botanypots:light_blue_botany_pot                        |    3831 | Light Blue Botany Pot                               | botanypots:crafting/light_blue_botany_pot                                                                | botanypots:botany_pots                                                                                                                                                                                 |
| BotanyPots                 | botanypots:light_gray_botany_pot                        |    3836 | Light Gray Botany Pot                               | botanypots:crafting/light_gray_botany_pot                                                                | botanypots:botany_pots                                                                                                                                                                                 |
| BotanyPots                 | botanypots:lime_botany_pot                              |    3833 | Lime Botany Pot                                     | botanypots:crafting/lime_botany_pot                                                                      | botanypots:botany_pots                                                                                                                                                                                 |
| BotanyPots                 | botanypots:magenta_botany_pot                           |    3830 | Magenta Botany Pot                                  | botanypots:crafting/magenta_botany_pot                                                                   | botanypots:botany_pots                                                                                                                                                                                 |
| BotanyPots                 | botanypots:orange_botany_pot                            |    3829 | Orange Botany Pot                                   | botanypots:crafting/orange_botany_pot                                                                    | botanypots:botany_pots                                                                                                                                                                                 |
| BotanyPots                 | botanypots:pink_botany_pot                              |    3834 | Pink Botany Pot                                     | botanypots:crafting/pink_botany_pot                                                                      | botanypots:botany_pots                                                                                                                                                                                 |
| BotanyPots                 | botanypots:purple_botany_pot                            |    3838 | Purple Botany Pot                                   | botanypots:crafting/purple_botany_pot                                                                    | botanypots:botany_pots                                                                                                                                                                                 |
| BotanyPots                 | botanypots:red_botany_pot                               |    3842 | Red Botany Pot                                      | botanypots:crafting/red_botany_pot                                                                       | botanypots:botany_pots                                                                                                                                                                                 |
| BotanyPots                 | botanypots:white_botany_pot                             |    3828 | White Botany Pot                                    | botanypots:crafting/white_botany_pot                                                                     | botanypots:botany_pots                                                                                                                                                                                 |
| BotanyPots                 | botanypots:yellow_botany_pot                            |    3832 | Yellow Botany Pot                                   | botanypots:crafting/yellow_botany_pot                                                                    | botanypots:botany_pots                                                                                                                                                                                 |
| Bountiful Baubles          | bountifulbaubles:amulet_cross                           |    3075 | Cross Necklace                                      | bountifulbaubles:silt/amulet_cross                                                                       | curios:necklace                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:amulet_sin_empty                       |    3069 | Sin Pendant (Empty)                                 | bountifulbaubles:silt/amulet_sin_empty                                                                   |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:amulet_sin_gluttony                    |    3070 | Gluttony Pendant                                    | bountifulbaubles:amulet_sin_gluttony                                                                     | curios:necklace                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:amulet_sin_pride                       |    3071 | Pride Pendant                                       | bountifulbaubles:amulet_sin_pride                                                                        | curios:necklace                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:amulet_sin_wrath                       |    3072 | Wrath Pendant                                       | bountifulbaubles:amulet_sin_wrath                                                                        | curios:necklace                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:ankh_charm                             |    3059 | Ankh Charm                                          | bountifulbaubles:ankh_charm                                                                              | curios:charm                                                                                                                                                                                           |
| Bountiful Baubles          | bountifulbaubles:balloon                                |    3047 | Balloon                                             | bountifulbaubles:silt/balloon                                                                            | curios:body, curios:charm, curios:necklace, curios:ring                                                                                                                                                |
| Bountiful Baubles          | bountifulbaubles:black_dragon_scale                     |    3057 | Black Dragon Scale                                  | bountifulbaubles:black_dragon_scale                                                                      | curios:charm, curios:necklace, curios:ring                                                                                                                                                             |
| Bountiful Baubles          | bountifulbaubles:broken_black_dragon_scale              |    3056 | Cracked Black Dragon Scale                          | bountifulbaubles:silt/broken_black_dragon_scale                                                          |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:broken_heart                           |    3073 | Broken Heart                                        | bountifulbaubles:silt/broken_heart                                                                       | curios:body, curios:charm, curios:necklace, curios:ring                                                                                                                                                |
| Bountiful Baubles          | bountifulbaubles:disintegration_tablet                  |    3079 | Disintegration Tablet                               | bountifulbaubles:disintegration_tablet                                                                   |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:gloves_dexterity                       |    3076 | Gauntlets of Dexterity                              | bountifulbaubles:silt/gloves_dexterity                                                                   | curios:hands                                                                                                                                                                                           |
| Bountiful Baubles          | bountifulbaubles:gloves_digging_diamond                 |    3078 | Diamond-clawed Gauntlet                             | bountifulbaubles:gloves_digging_diamond                                                                  | curios:hands                                                                                                                                                                                           |
| Bountiful Baubles          | bountifulbaubles:gloves_digging_iron                    |    3077 | Iron-clawed Gauntlet                                | bountifulbaubles:gloves_digging_iron                                                                     | curios:hands                                                                                                                                                                                           |
| Bountiful Baubles          | bountifulbaubles:lucky_horseshoe                        |    3068 | Lucky Horseshoe                                     | bountifulbaubles:silt/lucky_horseshoe                                                                    | curios:charm, curios:necklace, curios:ring                                                                                                                                                             |
| Bountiful Baubles          | bountifulbaubles:magic_mirror                           |    3064 | Magic Mirror                                        | bountifulbaubles:silt/magic_mirror                                                                       |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:obsidian_skull                         |    3060 | Obsidian Skull                                      | bountifulbaubles:obsidian_skull                                                                          | curios:charm, curios:head, curios:necklace                                                                                                                                                             |
| Bountiful Baubles          | bountifulbaubles:phylactery_charm                       |    3074 | Phylactery Charm                                    | bountifulbaubles:phylactery_charm                                                                        | curios:charm                                                                                                                                                                                           |
| Bountiful Baubles          | bountifulbaubles:shield_cobalt                          |    3061 | Cobalt Shield                                       | bountifulbaubles:silt/shield_cobalt                                                                      | curios:back, curios:body, curios:charm                                                                                                                                                                 |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/amulet_cross                                                             |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/amulet_sin_empty                                                         |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/amulet_sin_gluttony                                                      |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/amulet_sin_pride                                                         |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/amulet_sin_wrath                                                         |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/ankh_charm                                                               |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/balloon                                                                  |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/black_dragon_scale                                                       |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/broken_black_dragon_scale                                                |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/broken_heart                                                             |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/diamond_block                                                            |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/emerald_block                                                            |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/ender_dragon_scale                                                       |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/gloves_dexterity                                                         |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/lucky_horseshoe                                                          |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/magic_mirror                                                             |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/mixed_dragon_scale                                                       |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/phylactery_charm                                                         |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/shield_ankh                                                              |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/shield_cobalt                                                            |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/shield_obsidian                                                          |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/sunglasses                                                               |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:spectral_silt                          |    3080 | Spectral Silt                                       | bountifulbaubles:disintegration/wormhole_mirror                                                          |                                                                                                                                                                                                        |
| Bountiful Baubles          | bountifulbaubles:sunglasses                             |    3048 | Sunglasses                                          | bountifulbaubles:silt/sunglasses                                                                         | curios:head                                                                                                                                                                                            |
| Bountiful Baubles          | bountifulbaubles:wormhole_mirror                        |    3066 | Wormhole Mirror                                     | bountifulbaubles:wormhole_mirror                                                                         |                                                                                                                                                                                                        |
| Charm                      | charm:barrel_acacia                                     |    5684 | Acacia Barrel                                       | charm:crafting/barrel_acacia                                                                             | forge:barrels                                                                                                                                                                                          |
| Charm                      | charm:barrel_birch                                      |    5682 | Birch Barrel                                        | charm:crafting/barrel_birch                                                                              | forge:barrels                                                                                                                                                                                          |
| Charm                      | charm:barrel_dark_oak                                   |    5685 | Dark Oak Barrel                                     | charm:crafting/barrel_dark_oak                                                                           | forge:barrels                                                                                                                                                                                          |
| Charm                      | charm:barrel_jungle                                     |    5683 | Jungle Barrel                                       | charm:crafting/barrel_jungle                                                                             | forge:barrels                                                                                                                                                                                          |
| Charm                      | charm:barrel_oak                                        |    5680 | Oak Barrel                                          | charm:crafting/barrel_oak                                                                                | forge:barrels                                                                                                                                                                                          |
| Charm                      | charm:barrel_spruce                                     |    5681 | Spruce Barrel                                       | charm:crafting/barrel_spruce                                                                             | forge:barrels                                                                                                                                                                                          |
| Charm                      | charm:bookshelf_chest_acacia                            |    5691 | Acacia Bookshelf Chest                              | charm:crafting/bookshelf_chest_acacia_with_quark                                                         | forge:bookshelves                                                                                                                                                                                      |
| Charm                      | charm:bookshelf_chest_birch                             |    5689 | Birch Bookshelf Chest                               | charm:crafting/bookshelf_chest_birch_with_quark                                                          | forge:bookshelves                                                                                                                                                                                      |
| Charm                      | charm:bookshelf_chest_dark_oak                          |    5692 | Dark Oak Bookshelf Chest                            | charm:crafting/bookshelf_chest_dark_oak_with_quark                                                       | forge:bookshelves                                                                                                                                                                                      |
| Charm                      | charm:bookshelf_chest_jungle                            |    5690 | Jungle Bookshelf Chest                              | charm:crafting/bookshelf_chest_jungle_with_quark                                                         | forge:bookshelves                                                                                                                                                                                      |
| Charm                      | charm:bookshelf_chest_oak                               |    5687 | Oak Bookshelf Chest                                 | charm:crafting/bookshelf_chest_oak_with_quark                                                            | forge:bookshelves                                                                                                                                                                                      |
| Charm                      | charm:bookshelf_chest_spruce                            |    5688 | Spruce Bookshelf Chest                              | charm:crafting/bookshelf_chest_spruce_with_quark                                                         | forge:bookshelves                                                                                                                                                                                      |
| Charm                      | charm:crate_open_acacia                                 |    5676 | Acacia Crate                                        | charm:crafting/crate_open_acacia                                                                         |                                                                                                                                                                                                        |
| Charm                      | charm:crate_open_birch                                  |    5672 | Birch Crate                                         | charm:crafting/crate_open_birch                                                                          |                                                                                                                                                                                                        |
| Charm                      | charm:crate_open_dark_oak                               |    5678 | Dark Oak Crate                                      | charm:crafting/crate_open_dark_oak                                                                       |                                                                                                                                                                                                        |
| Charm                      | charm:crate_open_jungle                                 |    5674 | Jungle Crate                                        | charm:crafting/crate_open_jungle                                                                         |                                                                                                                                                                                                        |
| Charm                      | charm:crate_open_oak                                    |    5668 | Oak Crate                                           | charm:crafting/crate_open_oak                                                                            |                                                                                                                                                                                                        |
| Charm                      | charm:crate_open_spruce                                 |    5670 | Spruce Crate                                        | charm:crafting/crate_open_spruce                                                                         |                                                                                                                                                                                                        |
| Charm                      | charm:ender_pearl_block                                 |    5693 | Ender Pearl Block                                   | charm:crafting/ender_pearl_block                                                                         |                                                                                                                                                                                                        |
| Charm                      | charm:gold_lantern                                      |    5686 | Gold Lantern                                        | charm:crafting/gold_lantern                                                                              | charm:lanterns                                                                                                                                                                                         |
| Charm                      | charm:gunpowder_block                                   |    5607 | Gunpowder Block                                     | charm:crafting/gunpowder_block_with_quark                                                                |                                                                                                                                                                                                        |
| Charm                      | charm:redstone_sand                                     |    5609 | Redstone Sand                                       | charm:crafting/redstone_sand                                                                             |                                                                                                                                                                                                        |
| Charm                      | charm:rotten_flesh_block                                |    5694 | Rotten Flesh Block                                  | charm:crafting/rotten_flesh_block                                                                        |                                                                                                                                                                                                        |
| Charm                      | charm:smooth_glowstone                                  |    5695 | Smooth Glowstone                                    | charm:smelting/smooth_glowstone                                                                          |                                                                                                                                                                                                        |
| Charm                      | charm:variable_redstone_lamp                            |    5608 | Variable Redstone Lamp                              | charm:crafting/variable_redstone_lamp                                                                    |                                                                                                                                                                                                        |
| Charm                      | minecraft:compass                                       |     621 | Compass                                             | charm:crafting/compass_from_bound_compass                                                                | forge:compasses                                                                                                                                                                                        |
| Charm                      | minecraft:ender_pearl                                   |     682 | Ender Pearl                                         | charm:crafting/ender_pearls_from_ender_pearl_block                                                       | forge:ender_pearls, tombstone:enchanted_grave_key_ingredients                                                                                                                                          |
| Charm                      | minecraft:gold_ingot                                    |     531 | Gold Ingot                                          | charm:blasting/gold_ingot_from_nether_gold_deposit                                                       | appliedenergistics2:metal_ingots, extendednether:piglin_loved, forge:beacon_payment, forge:ingots, forge:ingots/gold                                                                                   |
| Charm                      | minecraft:gold_ingot                                    |     531 | Gold Ingot                                          | charm:smelting/gold_ingot_from_nether_gold_deposit                                                       | appliedenergistics2:metal_ingots, extendednether:piglin_loved, forge:beacon_payment, forge:ingots, forge:ingots/gold                                                                                   |
| Charm                      | minecraft:gunpowder                                     |     554 | Gunpowder                                           | charm:crafting/gunpowder_from_gunpowder_block_with_quark                                                 | forge:gunpowder, projecte:collector_fuel                                                                                                                                                               |
| Charm                      | minecraft:iron_ingot                                    |     530 | Iron Ingot                                          | charm:blasting/iron_ingot_from_pig_iron_ore                                                              | appliedenergistics2:metal_ingots, dungeons_gear:metal_armor_repair_items, dungeons_gear:metal_weapon_repair_items, forge:beacon_payment, forge:ingots, forge:ingots/iron, morered:red_alloyable_ingots |
| Charm                      | minecraft:iron_ingot                                    |     530 | Iron Ingot                                          | charm:crafting/iron_ingot_from_pig_iron_nuggets                                                          | appliedenergistics2:metal_ingots, dungeons_gear:metal_armor_repair_items, dungeons_gear:metal_weapon_repair_items, forge:beacon_payment, forge:ingots, forge:ingots/iron, morered:red_alloyable_ingots |
| Charm                      | minecraft:iron_ingot                                    |     530 | Iron Ingot                                          | charm:smelting/iron_ingot_from_pig_iron_ore                                                              | appliedenergistics2:metal_ingots, dungeons_gear:metal_armor_repair_items, dungeons_gear:metal_weapon_repair_items, forge:beacon_payment, forge:ingots, forge:ingots/iron, morered:red_alloyable_ingots |
| Charm                      | minecraft:rotten_flesh                                  |     681 | Rotten Flesh                                        | charm:crafting/rotten_flesh_from_rotten_flesh_block                                                      |                                                                                                                                                                                                        |
| ChickenChunks              | chickenchunks:chunk_loader                              |    4654 | Chunk Loader                                        | chickenchunks:chunk_loader                                                                               |                                                                                                                                                                                                        |
| ChickenChunks              | chickenchunks:spot_loader                               |    4655 | Spot Loader                                         | chickenchunks:spot_loader                                                                                |                                                                                                                                                                                                        |
| Clef                       | clef:instrument_player                                  |    6108 | Instrument Player                                   | clef:instrument_player                                                                                   |                                                                                                                                                                                                        |
| Click Machine              | clickmachine:auto_clicker                               |     884 | block.clickmachine.auto_clicker                     | clickmachine:auto_clicker                                                                                |                                                                                                                                                                                                        |
| Coffee mod                 | coffeemod:coffee_machine                                |     890 | Coffee machine                                      | coffeemod:coffee_machine                                                                                 |                                                                                                                                                                                                        |
| Coffee mod                 | coffeemod:roasted_coffee_beans                          |     888 | Roasted coffee beans                                | coffeemod:roasted_coffee_beans                                                                           |                                                                                                                                                                                                        |
| Corail Tombstone           | tombstone:ankh_of_pray                                  |    1634 | Ânkh of Pray                                        | tombstone:ankh_of_pray                                                                                   |                                                                                                                                                                                                        |
| Corail Tombstone           | tombstone:bone_needle                                   |    1672 | Bone Needle                                         | tombstone:bone_needle                                                                                    |                                                                                                                                                                                                        |
| Corail Tombstone           | tombstone:book_of_disenchantment                        |    1644 | Book of Disenchantment                              | tombstone:book_of_disenchantment                                                                         |                                                                                                                                                                                                        |
